name,state_id,lat,lon,population,is_capital
South Houston,TX,29.663008,-95.2354902,16983,0
Shafter,CA,35.5005139,-119.2717761,16988,0
Mount Vernon,OH,40.3933956,-82.4857181,16990,0
Massapequa Park,NY,40.6803785,-73.4551241,17008,0
Avenel,NJ,40.5803818,-74.2851469,17011,0
Norwalk,OH,41.2425531,-82.6157331,17012,0
Poplar Bluff,MO,36.7569994,-90.3928881,17023,0
Americus,GA,32.0723862,-84.2326876,17041,0
Fairview Heights,IL,38.5889386,-89.990382,17078,0
Conway,SC,33.8360035,-79.0478143,17103,0
Saint Marys,GA,30.730514,-81.5464851,17121,0
Woodmere,NY,40.6320482,-73.7126314,17121,0
Boone,NC,36.216795,-81.6745517,17122,0
Stephenville,TX,32.2206958,-98.2022633,17123,0
Cocoa,FL,28.3861159,-80.7419984,17140,0
Anoka,MN,45.1977428,-93.3871758,17142,0
Dyersburg,TN,36.0345159,-89.3856281,17145,0
Maumelle,AR,34.8667565,-92.4043219,17163,0
Scarsdale,NY,41.0050977,-73.7845768,17166,0
Central Point,OR,42.3759586,-122.9164307,17169,0
Yauco,PR,18.034964,-66.8498983,17186,0
Marion,IL,37.7306054,-88.9331256,17193,0
Ruskin,FL,27.7208633,-82.4331496,17208,0
Rancho Mirage,CA,33.739744,-116.41279,17218,0
Martinsburg,WV,39.4562099,-77.9638869,17227,0
Arcata,CA,40.8665166,-124.0828396,17231,0
Seminole,FL,27.8397466,-82.7912134,17233,0
Redland,MD,39.1453851,-77.144147,17242,0
Arroyo Grande,CA,35.1185869,-120.5907252,17252,0
Johnston,IA,41.673044,-93.697721,17278,0
Kings Park,NY,40.886209,-73.2573369,17282,0
Seabrook,MD,38.9678885,-76.8449717,17287,0
Idylwood,VA,38.8951115,-77.2116478,17288,0
New Philadelphia,OH,40.4897871,-81.4456706,17288,0
Glassmanor,MD,38.8190021,-76.9985867,17295,0
Bartow,FL,27.8964147,-81.8431374,17298,0
Monroe,WA,47.8553772,-121.9709579,17304,0
Burke Centre,VA,38.7903234,-77.2998307,17326,0
Menasha,WI,44.2022084,-88.4464973,17353,0
North Ogden,UT,41.3071645,-111.9602196,17357,0
Tumwater,WA,47.0073187,-122.9093063,17371,0
Bonney Lake,WA,47.1770457,-122.1865056,17374,0
Douglas,AZ,31.3445471,-109.5453447,17378,0
Huntington,IN,40.8831011,-85.497476,17391,0
Mustang,OK,35.3881734006,-97.7482698885,17395,0
Tillmans Corner,AL,30.5901929,-88.1708352,17398,0
Howard,WI,44.5436028,-88.0881592,17399,0
White Oak,MD,39.0398315,-76.9930319,17403,0
Springboro,OH,39.5522815,-84.2332718,17409,0
Colonial Heights,VA,37.244039,-77.4102607,17411,0
Newburyport,MA,42.8125913,-70.8772751,17416,0
Middleton,WI,43.0972174,-89.5042876,17442,0
Ocean Springs,MS,30.4113097,-88.8278058,17442,0
Sheridan,WY,44.7971939,-106.9561792,17444,0
Greenfield,MA,42.5875857,-72.5995339,17456,0
Belle Glade,FL,26.6845104,-80.6675577,17467,0
Saint Matthews,KY,38.2528489,-85.6557947,17472,0
Dumont,NJ,40.9406541,-73.9968051,17479,0
Palos Hills,IL,41.6966992,-87.8169984,17484,0
North Canton,OH,40.875891,-81.4023356,17488,0
Westbrook,ME,43.6770252,-70.3711617,17494,0
Winthrop,MA,42.3750976,-70.982827,17497,0
Seymour,IN,38.9592201,-85.8902547,17503,0
Kirksville,MO,40.1947539,-92.5832496,17505,0
North Babylon,NY,40.7164881,-73.3217861,17509,0
McNair,VA,38.9512881,-77.4114936,17513,0
Sycamore,IL,41.9889173,-88.6867538,17519,0
Tallmadge,OH,41.1014451,-81.441779,17537,0
Nederland,TX,29.9743803,-93.9923965,17547,0
Hyattsville,MD,38.9559442,-76.9455301,17557,0
Prunedale,CA,36.7757907,-121.6696689,17560,0
Battle Ground,WA,45.7809491,-122.5334307,17571,0
Covington,WA,47.358182,-122.122155,17575,0
Allendale,MI,42.9722455,-85.9536535,17579,0
Hopkins,MN,44.9277047391,-93.4219564562,17591,0
Wayne,MI,42.2814269,-83.3863215,17593,0
Lindenwold,NJ,39.8242808,-74.9976673,17613,0
Bay City,TX,28.9827565,-95.969402,17614,0
Beckley,WV,37.7781702,-81.1881557,17614,0
Orinda,CA,37.8771476,-122.1796888,17643,0
Stafford,TX,29.6160671,-95.5577221,17693,0
Murphy,TX,33.0151205,-96.6130487,17708,0
Milledgeville,GA,33.0801429,-83.2320991,17715,0
Oxon Hill,MD,38.8034468,-76.9896975,17722,0
Calverton,MD,39.0578267,-76.9487956,17724,0
Gretna,LA,29.9146493,-90.0539604,17736,0
Onalaska,WI,43.8844092,-91.2351393,17736,0
Willimantic,CT,41.7106543,-72.2081338,17737,0
Murray,KY,36.6103334,-88.314761,17741,0
Linda,CA,39.1276702,-121.5507976,17773,0
Saratoga Springs,UT,40.3491173,-111.9046567,17781,0
Frankfort,IL,41.4958665,-87.8486613,17782,0
Dickinson,ND,46.8791756,-102.7896242,17787,0
Colonia,NJ,40.5745485,-74.3020918,17795,0
Ozark,MO,37.0208865,-93.2060163,17820,0
Wahiawa,HI,21.5003965,-158.019972,17821,0
Creve Coeur,MO,38.6608855,-90.4226181,17833,0
Bristol,VA,36.5964948,-82.1884666,17835,0
East Cleveland,OH,41.5331066,-81.5790137,17843,0
North Amityville,NY,40.6976002,-73.425123,17862,0
Lexington,SC,33.9815369,-81.2362107,17870,0
Nanuet,NY,41.0887073,-74.013473,17882,0
North Massapequa,NY,40.7009337,-73.4620685,17886,0
Tinton Falls,NJ,40.3042774,-74.1004185,17892,0
Brigham City,UT,41.5102129,-112.0155015,17899,0
South Burlington,VT,44.4669941,-73.1709604,17904,0
Hannibal,MO,39.7083789,-91.3584816,17916,0
Arlington,WA,48.1987118,-122.1251418,17926,0
Westerly,RI,41.3775996,-71.8272911,17936,0
Fuquay-Varina,NC,35.5843235,-78.8000128,17937,0
Susanville,CA,40.4162842,-120.6530063,17947,0
Clarksdale,MS,34.2001086,-90.5709323,17962,0
Tiffin,OH,41.1144992,-83.1779747,17963,0
Godfrey,IL,38.9556031,-90.1867765,17982,0
Pampa,TX,35.5361559,-100.9598709,17994,0
Hanahan,SC,32.9185072,-80.0220324,17997,0
Albert Lea,MN,43.6480127,-93.3682656,18016,0
Lathrop,CA,37.8227046,-121.27661,18023,0
Troy,AL,31.8087678,-85.969951,18033,0
Midlothian,TX,32.482361,-96.9944489,18037,0
Huntington,NY,40.868154,-73.425676,18046,0
Rutherford,NJ,40.826489,-74.1068091,18061,0
Whitehall,OH,39.9667308,-82.8854559,18062,0
Erlanger,KY,39.0167275,-84.6007773,18082,0
Manchester,MO,38.5969977,-90.5092882,18094,0
New Castle,IN,39.9289351,-85.3702477,18114,0
Erie,CO,40.0502623,-105.0499817,18135,0
Lackawanna,NY,42.8256142,-78.8233664,18141,0
Oswego,NY,43.4553461,-76.5104973,18142,0
Rosamond,CA,34.8641446,-118.1634075,18150,0
Dover,NJ,40.883988,-74.5621025,18157,0
Somerset,MA,41.7695463,-71.128656,18165,0
Ellensburg,WA,46.9965144,-120.5478474,18174,0
Sherwood,OR,45.3565074,-122.840098,18194,0
Converse,TX,29.5180081,-98.3161241,18198,0
Wallingford,CT,41.4570418,-72.8231552,18209,0
Belton,TX,31.0560132,-97.464453,18216,0
Pinecrest,FL,25.6670476,-80.3081074,18223,0
Deerfield,IL,42.1711365,-87.8445119,18225,0
Stillwater,MN,45.0563558,-92.8060408,18225,0
Lenoir,NC,35.9140196,-81.5389849,18228,0
Simpsonville,SC,34.7370639,-82.2542834,18238,0
Snellville,GA,33.857328,-84.0199108,18242,0
Mill Creek,WA,47.8600971,-122.2042966,18244,0
Franconia,VA,38.782058,-77.1463691,18245,0
Makakilo,HI,21.3469444,-158.0858333,18248,0
Cudahy,WI,42.959738,-87.861471,18267,0
Cary,IL,42.2119684,-88.2381381,18271,0
Farmington,UT,40.9804999,-111.8874392,18275,0
Round Lake,IL,42.353355,-88.0934145,18289,0
Pickerington,OH,39.8842304,-82.7535049,18291,0
Payson,UT,40.0443989,-111.7321518,18294,0
Elko,NV,40.8324211,-115.7631232,18297,0
Meadowbrook,VA,37.44882,-77.47353,18312,0
Natchitoches,LA,31.7607195,-93.0862749,18323,0
Mandan,ND,46.8266603,-100.8895762,18331,0
Franklin Park,IL,41.9353084,-87.865618,18333,0
Dixon,CA,38.4454641,-121.8232958,18351,0
Bensenville,IL,41.9550296,-87.9400657,18352,0
Alamo,TX,26.1836854,-98.1230638,18353,0
West Melbourne,FL,28.0716832,-80.6533878,18355,0
Wisconsin Rapids,WI,44.3835763,-89.8173466,18367,0
Winchester,KY,37.990079,-84.1796503,18368,0
Forest Lake,MN,45.2788561,-92.9852184,18375,0
Louisville,CO,39.977763,-105.1319296,18376,0
McAlester,OK,34.9373772006,-95.7934961885,18383,0
Pinole,CA,38.0043667,-122.2988587,18390,0
Point Pleasant,NJ,40.0831714,-74.0681931,18392,0
Logansport,IN,40.7544843,-86.3566659,18396,0
Morristown,NJ,40.7967667,-74.4815438,18411,0
Monsey,NY,41.1112069,-74.0684751,18412,0
Thomasville,GA,30.8365815,-83.9787808,18413,0
Vincennes,IN,38.6772691,-87.5286325,18423,0
Montgomery,IL,41.730585,-88.3459048,18438,0
West Chester,PA,39.9606643,-75.6054882,18461,0
Forest Park,GA,33.6220542,-84.3690918,18468,0
Saco,ME,43.5009176,-70.4428286,18482,0
Lynn Haven,FL,30.2454776,-85.648261,18493,0
Ennis,TX,32.3293111,-96.6252679,18513,0
Sugar Hill,GA,34.1064895,-84.0335197,18522,0
Universal City,TX,29.5480071,-98.2911235,18530,0
Evans,CO,40.3763701,-104.6921874,18537,0
Albany,CA,37.885802227,-122.305978754,18539,0
Laurel,MS,31.6940509,-89.1306124,18540,0
Mattoon,IL,39.4830897,-88.3728255,18555,0
Eustis,FL,28.8527675,-81.6853534,18558,0
Gautier,MS,30.385755,-88.6116855,18572,0
Morrisville,NC,35.823483,-78.8255621,18576,0
Eastlake,OH,41.6539359,-81.4503924,18577,0
Glassboro,NJ,39.7028923,-75.1118422,18579,0
Claremore,OK,36.3165438006,-95.6398730885,18581,0
Westminster,MD,39.5753791,-76.9958149,18590,0
Orange,TX,30.0929879,-93.7365549,18595,0
Lorton,VA,38.704282,-77.2277604,18610,0
Amsterdam,NY,42.9386856,-74.1881858,18620,0
Clemmons,NC,36.0215258,-80.3819984,18627,0
Humacao,PR,18.1496828,-65.8273847,18629,0
Bourbonnais,IL,41.1416991,-87.8750429,18631,0
Windsor,CO,40.4774818,-104.9013617,18644,0
Tullahoma,TN,35.3620235,-86.2094342,18655,0
Steubenville,OH,40.3697905,-80.6339638,18659,0
Dickinson,TX,29.4607876,-95.0513173,18680,0
Carlisle,PA,40.2014771,-77.1888704,18682,0
Elizabeth City,NC,36.2946008,-76.2510461,18683,0
Islip,NY,40.7298207,-73.2103934,18689,0
Iselin,NJ,40.5753817,-74.3223703,18695,0
Fairmont,WV,39.4850848,-80.1425781,18704,0
Palestine,TX,31.7621153,-95.6307891,18712,0
Chowchilla,CA,37.1229997,-120.2601754,18720,0
Forest Park,OH,39.2903353,-84.5041108,18720,0
Mokena,IL,41.5261437,-87.8892189,18740,0
Langley Park,MD,38.9887213,-76.9813647,18755,0
Washington,UT,37.1305373,-113.5082867,18761,0
Ottawa,IL,41.3455892,-88.8425769,18768,0
Hawthorne,NJ,40.9492649,-74.1537549,18791,0
Twinsburg,OH,41.3125552,-81.4401129,18795,0
Mineola,NY,40.7492678,-73.6406845,18799,0
Syosset,NY,40.8262101,-73.502068,18829,0
Warrensburg,MO,38.7627893,-93.7360498,18838,0
Trenton,MI,42.1394859,-83.1782587,18853,0
Angleton,TX,29.16941,-95.4318847,18862,0
West Hempstead,NY,40.7048242,-73.6501295,18862,0
Golden,CO,39.755543,-105.2210997,18867,0
Middletown,DE,39.449556,-75.7163207,18871,0
Wantagh,NY,40.6837121,-73.5101258,18871,0
El Dorado,AR,33.20763,-92.6662674,18884,0
Papillion,NE,41.1544433,-96.0422378,18894,0
Sand Springs,OK,36.1437576006,-96.1326741885,18906,0
Coralville,IA,41.6764044,-91.5804475,18907,0
Coronado,CA,32.6858854,-117.1830891,18912,0
Oxford,MS,34.3664951,-89.5192484,18916,0
Palm Springs,FL,26.6359009,-80.0961538,18928,0
Mamaroneck,NY,40.9487097,-73.7326309,18929,0
Lexington,NC,35.8240265,-80.2533838,18931,0
North Bay Shore,NY,40.7362096,-73.2626174,18944,0
Rio Rico,AZ,31.4714828,-110.9764769,18962,0
Sylvania,OH,41.7189392,-83.7129935,18965,0
Brookfield,IL,41.8239203,-87.8517253,18978,0
Melville,NY,40.7934322,-73.4151214,18985,0
Jasmine Estates,FL,28.2930632,-82.6901003,18989,0
Matteson,IL,41.5039235,-87.7131018,19009,0
Castaic,CA,34.4888822,-118.6228656,19015,0
Nixa,MO,37.0433863,-93.294353,19022,0
Port Angeles,WA,48.118146,-123.4307413,19038,0
Bethany,OK,35.4957110107,-97.6451590758,19051,0
Amherst,MA,42.3753677,-72.519254,19065,0
Fresno,TX,29.5388465,-95.4474414,19069,0
Bellwood,IL,41.8814197,-87.883117,19071,0
Ronkonkoma,NY,40.8153761,-73.112333,19082,0
Berea,OH,41.3661614,-81.8543026,19093,0
Camp Springs,MD,38.8040027,-76.9066396,19096,0
Alice,TX,27.7522487,-98.0697249,19104,0
Tukwila,WA,47.4739884,-122.2609558,19107,0
Marshfield,WI,44.6688524,-90.1717987,19118,0
Gardner,KS,38.8108408,-94.9271868,19123,0
Ashtabula,OH,41.8650534,-80.7898089,19124,0
Montrose,CO,38.4783198,-107.8761738,19132,0
Newton,KS,38.0466779,-97.3450365,19132,0
Augusta,ME,44.3106241,-69.7794897,19136,1
Pooler,GA,32.115481,-81.2470574,19140,0
Mayfield Heights,OH,41.5192189,-81.457896,19155,0
Old Jamestown,MO,38.8393795,-90.2846685,19184,0
Shelbyville,IN,39.5214373,-85.7769238,19191,0
Cortland,NY,42.6011813,-76.1804843,19204,0
Silverdale,WA,47.6445386,-122.6948697,19204,0
Raymore,MO,38.801953,-94.4527294,19206,0
Norwood,OH,39.1556149,-84.4596641,19207,0
Brook Park,OH,41.3983838,-81.8045788,19212,0
Haslett,MI,42.7469789,-84.4010848,19220,0
Upper Saint Clair,PA,40.3359029,-80.083388,19229,0
Ansonia,CT,41.3462078,-73.0789969,19249,0
Altamont,OR,42.2068123,-121.737224,19257,0
Rosedale,MD,39.3201074,-76.5155191,19257,0
Sun City Center,FL,27.718086,-82.351759,19258,0
Woodbridge,NJ,40.5576045,-74.2845911,19265,0
Niles,OH,41.1828353,-80.765358,19266,0
Alsip,IL,41.6689223,-87.7386619,19277,0
Brownwood,TX,31.7093197,-98.9911611,19288,0
Franklin Farm,VA,38.9133116,-77.3968822,19288,0
Macomb,IL,40.4592076,-90.6717971,19288,0
Sun Valley,NV,39.5962993,-119.7760234,19299,0
Arvin,CA,35.209129,-118.828431,19304,0
DeBary,FL,28.8830452,-81.3086755,19320,0
Homewood,IL,41.5572567,-87.6656015,19323,0
Decatur,GA,33.7748275,-84.2963123,19335,0
Lutz,FL,28.1511243,-82.4614831,19344,0
Bayou Cane,LA,29.624102,-90.7512023,19355,0
Camas,WA,45.5870631,-122.3995363,19355,0
Fernley,NV,39.6079683,-119.2518349,19368,0
Bear,DE,39.6292788,-75.6582628,19371,0
Lake Forest,IL,42.2586342,-87.840625,19375,0
Central Falls,RI,41.8906553,-71.3922785,19376,0
Broadview Heights,OH,41.3139426,-81.6851271,19400,0
Elmwood Park,NJ,40.9039878,-74.118476,19403,0
Lynbrook,NY,40.6548253,-73.6717969,19427,0
Ypsilanti,MI,42.2411499,-83.6129939,19435,0
Jacksonville,IL,39.733936,-90.2290098,19446,0
American Canyon,CA,38.1749179,-122.2608044,19454,0
Union City,GA,33.5870558,-84.5424299,19456,0
Lake Shore,MD,39.1070543,-76.4849613,19477,0
Columbia Heights,MN,45.0407987,-93.2630037,19496,0
Hermosa Beach,CA,33.8622367,-118.3995194,19506,0
Fort Walton Beach,FL,30.4057552,-86.618842,19507,0
Wilsonville,OR,45.2998418,-122.7737062,19509,0
Naples,FL,26.1420358,-81.7948103,19537,0
West Saint Paul,MN,44.9160768,-93.1016074,19540,0
Eastchester,NY,40.8884329,-73.8281895,19554,0
Orchards,WA,45.6665063,-122.560929,19556,0
Rolla,MO,37.9514304,-91.7712691,19559,0
Painesville,OH,41.7244885,-81.245657,19563,0
Montclair,VA,38.6109522,-77.3397058,19570,0
Carrboro,NC,35.9101438,-79.0752895,19582,0
Madisonville,KY,37.3281005,-87.4988882,19591,0
Willmar,MN,45.1219075,-95.0433424,19610,0
Palisades Park,NJ,40.8481556,-73.997639,19622,0
Tysons Corner,VA,38.9187222,-77.2310925,19627,0
Lake Zurich,IL,42.1969689,-88.0934108,19631,0
Spanish Lake,MO,38.7878275,-90.2159441,19650,0
Salmon Creek,WA,45.7106718,-122.6489869,19686,0
Holtsville,NY,40.8153762,-73.0451085,19714,0
Marina,CA,36.6844029,-121.802173,19718,0
Pleasant Prairie,WI,42.5530753,-87.9334118,19719,0
Cartersville,GA,34.1650972,-84.7999383,19731,0
McKeesport,PA,40.3478472,-79.864215,19731,0
Weirton,WV,40.4189566,-80.5895167,19746,0
Germantown,WI,43.2286174,-88.1103691,19749,0
Baldwin,PA,40.3833468564,-79.9651158316,19767,0
Saginaw,TX,32.8601275,-97.3639068,19806,0
Marblehead,MA,42.500096,-70.8578253,19808,0
Altus,OK,34.6420729006,-99.3577584885,19813,0
Selden,NY,40.8664874,-73.0356625,19851,0
Evergreen Park,IL,41.720589,-87.7017175,19852,0
Lealman,FL,27.8211366,-82.6792661,19879,0
Clifton,CO,39.0919256,-108.4489784,19889,0
Ferndale,MI,42.4605917,-83.1346478,19900,0
Eagle,ID,43.6954424,-116.3540138,19908,0
Mountlake Terrace,WA,47.7881528,-122.3087405,19909,0
Kalispell,MT,48.1957925,-114.3129081,19927,0
Trussville,AL,33.6198251,-86.6088756,19933,0
Corinth,TX,33.1540091,-97.0647322,19935,0
King of Prussia,PA,40.0892746,-75.3960211,19936,0
North Bellmore,NY,40.69149,-73.5334597,19941,0
Socastee,SC,33.683504,-78.9983676,19952,0
Plattsburgh,NY,44.6994873,-73.4529124,19989,0
Easley,SC,34.829838,-82.6015206,19993,0
Northfield,MN,44.4582983,-93.161604,20007,0
Hammond,LA,30.5043583,-90.4611995,20019,0
Palm Valley,FL,30.1774649,-81.3875817,20019,0
Lebanon,OH,39.4353373,-84.2029922,20033,0
Pace,FL,30.5993603,-87.1610808,20039,0
Ashland,OR,42.1945759,-122.7094767,20078,0
Murrysville,PA,40.4284015,-79.697545,20079,0
Birmingham,MI,42.5467012,-83.2113192,20103,0
South El Monte,CA,34.0519548,-118.0467339,20116,0
Leesburg,FL,28.810823,-81.8778582,20117,0
Lake Ronkonkoma,NY,40.8350983,-73.1312222,20155,0
South Saint Paul,MN,44.8927439,-93.034938,20160,0
Kiryas Joel,NY,41.3420381,-74.1679241,20175,0
Miamisburg,OH,39.6428362,-84.2866083,20181,0
Glen Avon,CA,34.0116799,-117.4847714,20199,0
Rocky River,OH,41.4756031,-81.8393034,20213,0
Lino Lakes,MN,45.1602442,-93.0888324,20216,0
East Northport,NY,40.8767648,-73.3245614,20217,0
Portsmouth,OH,38.7317431,-82.9976742,20226,0
Rose Hill,VA,38.7887246,-77.1127569,20226,0
Gardner,MA,42.5750883,-71.998133,20228,0
Pittsburg,KS,37.4108841,-94.70496,20233,0
La Cañada Flintridge,CA,34.1991718,-118.1878507,20246,0
Pleasantville,NJ,39.3898388,-74.5240422,20249,0
Mukilteo,WA,47.9445396,-122.3045815,20254,0
Lomita,CA,33.7922392,-118.3150722,20256,0
Chambersburg,PA,39.9375911,-77.6611022,20268,0
Milwaukie,OR,45.4462305,-122.6392606,20291,0
Oregon,OH,41.6436603,-83.4868768,20291,0
Ramona,CA,33.0417111,-116.868082,20292,0
Affton,MO,38.5506084,-90.3331719,20307,0
West Mifflin,PA,40.3634026,-79.8664375,20313,0
Libertyville,IL,42.2830786,-87.9531303,20315,0
Shelby,NC,35.2923513,-81.5356463,20323,0
Sachse,TX,32.9762327,-96.5952703,20329,0
Agoura Hills,CA,34.1363945,-118.7745348,20330,0
Shelbyville,TN,35.483406,-86.4602717,20335,0
New Hope,MN,45.0380201,-93.3866185,20339,0
Harvey,LA,29.9035387,-90.0772944,20348,0
Ashland,OH,40.8686675,-82.3182178,20362,0
Moses Lake,WA,47.1301417,-119.2780771,20366,0
Golden Valley,MN,45.0096869,-93.349117,20371,0
Granite Bay,CA,38.7632346,-121.1638361,20402,0
Sulphur,LA,30.2365943,-93.3773783,20410,0
Mountain Brook,AL,33.5009384,-86.7522107,20413,0
Patterson,CA,37.4716001,-121.129656,20413,0
Acworth,GA,34.0659329,-84.6768796,20425,0
Clinton,UT,41.139666,-112.0504983,20426,0
Kenmore,WA,47.7573202,-122.2440148,20460,0
Arbutus,MD,39.2545512,-76.6999702,20483,0
Hays,KS,38.8791783,-99.3267702,20510,0
Piqua,OH,40.1447732,-84.2424449,20522,0
Liberal,KS,37.0430812,-100.920999,20525,0
Haines City,FL,28.1141841,-81.6178536,20535,0
Sapulpa,OK,36.0026481006,-96.1379494885,20544,0
South San Jose Hills,CA,34.0127895,-117.9047845,20551,0
Ensley,FL,30.5188067,-87.2727509,20602,0
Greenfield,IN,39.785043,-85.7694226,20602,0
Perrysburg,OH,41.556996,-83.627157,20623,0
Winter Gardens,CA,32.8311613,-116.9333599,20631,0
Lakeside,CA,32.8572718,-116.9222488,20648,0
Rotterdam,NY,42.7870209,-73.9709583,20652,0
Oakdale,CA,37.7665947,-120.8471545,20675,0
Farragut,TN,35.8845238,-84.1535261,20676,0
Yucca Valley,CA,34.1141743,-116.432235,20700,0
Parma Heights,OH,41.3900518,-81.7595769,20718,0
Darien,CT,41.0787079,-73.4692873,20732,0
Monroe,MI,41.9164343,-83.3977101,20733,0
Havelock,NC,34.8790492,-76.9013301,20735,0
Venice,FL,27.0997775,-82.4542633,20748,0
Edgewater,FL,28.9888754,-80.9022758,20750,0
Selma,AL,32.4073589,-87.0211007,20756,0
Cockeysville,MD,39.4812172,-76.6438598,20776,0
Portsmouth,NH,43.0717552,-70.7625532,20779,0
Woodlawn,VA,38.7167818,-77.1327574,20804,0
Arnold,MO,38.4328317,-90.3776187,20808,0
Blythe,CA,33.6103022,-114.5963456,20817,0
Sunny Isles Beach,FL,25.9506481,-80.1228227,20832,0
Crest Hill,IL,41.554753,-88.0986709,20837,0
Nogales,AZ,31.3403775,-110.9342532,20837,0
Klamath Falls,OR,42.224867,-121.7816704,20840,0
Cumberland,MD,39.6528654,-78.7625185,20859,0
Kihei,HI,20.7633381,-156.4490059,20881,0
Hauppauge,NY,40.8256537,-73.2026138,20882,0
Bixby,OK,35.9459905006,-95.9071065885,20884,0
Grayslake,IL,42.3444664,-88.041746,20957,0
Crestview,FL,30.7621326,-86.5705084,20978,0
Johnstown,PA,40.3267407,-78.9219698,20978,0
East Ridge,TN,35.0142412,-85.2519003,20979,0
Chester,VA,37.3568157,-77.4416505,20987,0
Waynesboro,VA,38.0684693,-78.8894682,21006,0
Christiansburg,VA,37.1298517,-80.4089389,21041,0
Forest Grove,OR,45.5198364,-123.1106631,21083,0
Roselle,NJ,40.6642692,-74.2632022,21085,0
Farmington,MN,44.6402434,-93.1435497,21086,0
Adrian,MI,41.8975471,-84.0371659,21133,0
South Milwaukee,WI,42.9105722,-87.8606367,21156,0
Albertville,AL,34.2675937,-86.2088669,21160,0
Lockport,NY,43.1706128,-78.6903098,21165,0
Roseburg,OR,43.216505,-123.3417381,21181,0
Avon,OH,41.4517093,-82.0354225,21193,0
Ferguson,MO,38.7442175,-90.3053915,21203,0
Rancho San Diego,CA,32.7472748,-116.9353032,21208,0
Sidney,OH,40.2842164,-84.1554987,21229,0
Benbrook,TX,32.673188,-97.4605759,21234,0
Canyon Lake,TX,29.8752177,-98.2625127,21262,0
Biddeford,ME,43.4925843,-70.4533844,21277,0
Brownsburg,IN,39.8433769,-86.3977736,21285,0
East Moline,IL,41.5008673,-90.4442979,21302,0
Duarte,CA,34.1394513,-117.9772873,21321,0
Del City,OK,35.4459536006,-97.4646528885,21332,0
West Pensacola,FL,30.4265866,-87.2796948,21339,0
North Augusta,SC,33.5018026,-81.9651153,21348,0
Oxford,AL,33.6142714,-85.8349648,21348,0
Pelham,AL,33.2856687,-86.8099885,21352,0
Marquette,MI,46.5435442,-87.395417,21355,0
Jacksonville Beach,FL,30.2946859,-81.3931396,21362,0
Okemos,MI,42.722257,-84.4274744,21369,0
Oxford,OH,39.5069974,-84.745231,21371,0
Winchester,MA,42.4523178,-71.1369982,21374,0
Sedalia,MO,38.7044609,-93.2282613,21387,0
Green Valley,AZ,31.8658095698,-110.995757754,21391,0
South Lake Tahoe,CA,38.9332411,-119.9843482,21403,0
Auburn Hills,MI,42.6875323,-83.2341028,21412,0
Eagle Mountain,UT,40.3141169,-112.006882,21415,0
Stoneham,MA,42.4800954,-71.0994976,21437,0
Prairie Village,KS,38.9916726,-94.6335684,21447,0
Dinuba,CA,36.5432837,-119.3870656,21453,0
New Brighton,MN,45.0655212,-93.2018908,21456,0
Summit,NJ,40.7186468743,-74.3618791826,21457,0
Watertown,SD,44.8994088,-97.1150732,21482,0
Geneva,IL,41.8875281,-88.3053525,21495,0
Millbrae,CA,37.5985468,-122.3871942,21532,0
Lumberton,NC,34.6182199,-79.0086425,21542,0
Allison Park,PA,40.5595124,-79.9586651,21552,0
Wadsworth,OH,41.0256101,-81.7298519,21567,0
Daphne,AL,30.6035255,-87.9036047,21570,0
Taylors,SC,34.9203946,-82.2962269,21617,0
Kinston,NC,35.2626635,-77.5816353,21677,0
Gallup,NM,35.5280783,-108.7425843,21678,0
Ashland,KY,38.4784144,-82.6379387,21684,0
Massapequa,NY,40.6806564,-73.4742914,21685,0
Radcliff,KY,37.8403456,-85.9491298,21688,0
Anthem,AZ,33.8672581,-112.1468235,21700,0
Brandon,MS,32.2732024,-89.9859158,21705,0
Port Hueneme,CA,34.1477829,-119.1951074,21723,0
Clarksville,IN,38.2967362,-85.7599631,21724,0
Hialeah Gardens,FL,25.8650961,-80.3244958,21744,0
Brushy Creek,TX,30.513532,-97.7397313,21764,0
